Modenumber, Lambda (um), beta  (per um), alpha/2  (per um), k0  (per um); Thickness=1 um
8,0.4557,5.756188209680E+01,1.942627017396E+00,1.378650468966E+01
8,0.4564,5.735220680748E+01,1.920655297265E+00,1.376550107036E+01
8,0.4571,5.714345705344E+01,1.898974191796E+00,1.374449745107E+01
8,0.4578,5.693562241210E+01,1.877579025980E+00,1.372349383178E+01
8,0.4585,5.672869259932E+01,1.856465216476E+00,1.370249021248E+01
8,0.4592,5.652265746692E+01,1.835628269484E+00,1.368148659319E+01
8,0.4600,5.631750700030E+01,1.815063778660E+00,1.366048297390E+01
8,0.4607,5.611323131605E+01,1.794767423093E+00,1.363947935460E+01
8,0.4614,5.590982065965E+01,1.774734965344E+00,1.361847573531E+01
8,0.4621,5.570726540319E+01,1.754962249520E+00,1.359747211602E+01
8,0.4628,5.550555604317E+01,1.735445199418E+00,1.357646849672E+01
8,0.4635,5.530468319825E+01,1.716179816704E+00,1.355546487743E+01
8,0.4642,5.510463760721E+01,1.697162179150E+00,1.353446125814E+01
8,0.4650,5.490541012676E+01,1.678388438909E+00,1.351345763885E+01
8,0.4657,5.470699172954E+01,1.659854820841E+00,1.349245401955E+01
8,0.4664,5.450937350206E+01,1.641557620883E+00,1.347145040026E+01
8,0.4671,5.431254664276E+01,1.623493204456E+00,1.345044678096E+01
8,0.4679,5.411650246005E+01,1.605658004918E+00,1.342944316167E+01
8,0.4686,5.392123237040E+01,1.588048522059E+00,1.340843954238E+01
8,0.4693,5.372672789647E+01,1.570661320626E+00,1.338743592309E+01
8,0.4701,5.353298066530E+01,1.553493028894E+00,1.336643230379E+01
8,0.4708,5.333998240649E+01,1.536540337273E+00,1.334542868450E+01
8,0.4716,5.314772495044E+01,1.519799996945E+00,1.332442506520E+01
8,0.4723,5.295620022662E+01,1.503268818540E+00,1.330342144591E+01
8,0.4730,5.276540026188E+01,1.486943670847E+00,1.328241782662E+01
8,0.4738,5.257531717876E+01,1.470821479550E+00,1.326141420733E+01
8,0.4745,5.238594319387E+01,1.454899226004E+00,1.324041058803E+01
8,0.4753,5.219727061629E+01,1.439173946041E+00,1.321940696874E+01
8,0.4761,5.200929184598E+01,1.423642728796E+00,1.319840334944E+01
8,0.4768,5.182199937223E+01,1.408302715575E+00,1.317739973015E+01
8,0.4776,5.163538577213E+01,1.393151098743E+00,1.315639611086E+01
8,0.4783,5.144944370912E+01,1.378185120645E+00,1.313539249157E+01
8,0.4791,5.126416593148E+01,1.363402072544E+00,1.311438887227E+01
8,0.4799,5.107954527091E+01,1.348799293598E+00,1.309338525298E+01
8,0.4806,5.089557464109E+01,1.334374169851E+00,1.307238163369E+01
8,0.4814,5.071224703635E+01,1.320124133255E+00,1.305137801439E+01
8,0.4822,5.052955553024E+01,1.306046660713E+00,1.303037439510E+01
8,0.4830,5.034749327424E+01,1.292139273146E+00,1.300937077581E+01
8,0.4838,5.016605349640E+01,1.278399534582E+00,1.298836715651E+01
8,0.4845,4.998522950008E+01,1.264825051267E+00,1.296736353722E+01
8,0.4853,4.980501466267E+01,1.251413470798E+00,1.294635991793E+01
8,0.4861,4.962540243433E+01,1.238162481278E+00,1.292535629863E+01
8,0.4869,4.944638633677E+01,1.225069810483E+00,1.290435267934E+01
8,0.4877,4.926795996205E+01,1.212133225062E+00,1.288334906005E+01
8,0.4885,4.909011697137E+01,1.199350529745E+00,1.286234544075E+01
8,0.4893,4.891285109394E+01,1.186719566576E+00,1.284134182146E+01
8,0.4901,4.873615612578E+01,1.174238214158E+00,1.282033820217E+01
8,0.4909,4.856002592866E+01,1.161904386921E+00,1.279933458287E+01
8,0.4917,4.838445442894E+01,1.149716034408E+00,1.277833096358E+01
8,0.4925,4.820943561649E+01,1.137671140569E+00,1.275732734429E+01
8,0.4933,4.803496354361E+01,1.125767723082E+00,1.273632372499E+01
8,0.4941,4.786103232402E+01,1.114003832684E+00,1.271532010570E+01
8,0.4950,4.768763613175E+01,1.102377552516E+00,1.269431648641E+01
8,0.4958,4.751476920019E+01,1.090886997487E+00,1.267331286711E+01
8,0.4966,4.734242582100E+01,1.079530313652E+00,1.265230924782E+01
8,0.4974,4.717060034323E+01,1.068305677599E+00,1.263130562853E+01
8,0.4983,4.699928717224E+01,1.057211295859E+00,1.261030200924E+01
8,0.4991,4.682848076881E+01,1.046245404321E+00,1.258929838994E+01
8,0.4999,4.665817564817E+01,1.035406267663E+00,1.256829477065E+01
8,0.5008,4.648836637906E+01,1.024692178800E+00,1.254729115135E+01
8,0.5016,4.631904758285E+01,1.014101458336E+00,1.252628753206E+01
8,0.5024,4.615021393259E+01,1.003632454037E+00,1.250528391277E+01
8,0.5033,4.598186015219E+01,9.932835403082E-01,1.248428029348E+01
8,0.5041,4.581398101546E+01,9.830531176900E-01,1.246327667418E+01
8,0.5050,4.564657134532E+01,9.729396123582E-01,1.244227305489E+01
8,0.5058,4.547962601292E+01,9.629414756405E-01,1.242126943559E+01
8,0.5067,4.531313993679E+01,9.530571835408E-01,1.240026581630E+01
8,0.5076,4.514710808207E+01,9.432852362752E-01,1.237926219701E+01
8,0.5084,4.498152545962E+01,9.336241578180E-01,1.235825857772E+01
8,0.5093,4.481638712528E+01,9.240724954567E-01,1.233725495842E+01
8,0.5102,4.465168817905E+01,9.146288193581E-01,1.231625133913E+01
8,0.5110,4.448742376432E+01,9.052917221426E-01,1.229524771984E+01
8,0.5119,4.432358906709E+01,8.960598184686E-01,1.227424410054E+01
8,0.5128,4.416017931524E+01,8.869317446253E-01,1.225324048125E+01
8,0.5137,4.399718977774E+01,8.779061581344E-01,1.223223686196E+01
8,0.5145,4.383461576395E+01,8.689817373602E-01,1.221123324266E+01
8,0.5154,4.367245262287E+01,8.601571811288E-01,1.219022962337E+01
8,0.5163,4.351069574241E+01,8.514312083541E-01,1.216922600408E+01
8,0.5172,4.334934054873E+01,8.428025576731E-01,1.214822238478E+01
8,0.5181,4.318838250548E+01,8.342699870878E-01,1.212721876549E+01
8,0.5190,4.302781711312E+01,8.258322736156E-01,1.210621514620E+01
8,0.5199,4.286763990826E+01,8.174882129463E-01,1.208521152690E+01
8,0.5208,4.270784646297E+01,8.092366191069E-01,1.206420790761E+01
8,0.5217,4.254843238411E+01,8.010763241332E-01,1.204320428832E+01
8,0.5226,4.238939331268E+01,7.930061777479E-01,1.202220066902E+01
8,0.5235,4.223072492314E+01,7.850250470460E-01,1.200119704973E+01
8,0.5245,4.207242292279E+01,7.771318161867E-01,1.198019343044E+01
8,0.5254,4.191448305113E+01,7.693253860910E-01,1.195918981114E+01
8,0.5263,4.175690107922E+01,7.616046741463E-01,1.193818619185E+01
8,0.5272,4.159967280905E+01,7.539686139169E-01,1.191718257256E+01
8,0.5282,4.144279407293E+01,7.464161548600E-01,1.189617895326E+01
8,0.5291,4.128626073289E+01,7.389462620482E-01,1.187517533397E+01
8,0.5300,4.113006868005E+01,7.315579158975E-01,1.185417171468E+01
8,0.5310,4.097421383402E+01,7.242501119000E-01,1.183316809538E+01
8,0.5319,4.081869214235E+01,7.170218603637E-01,1.181216447609E+01
8,0.5329,4.066349957987E+01,7.098721861558E-01,1.179116085680E+01
8,0.5338,4.050863214817E+01,7.028001284524E-01,1.177015723750E+01
8,0.5348,4.035408587498E+01,6.958047404929E-01,1.174915361821E+01
8,0.5357,4.019985681361E+01,6.888850893391E-01,1.172814999892E+01
8,0.5367,4.004594104239E+01,6.820402556394E-01,1.170714637962E+01
8,0.5377,3.989233466411E+01,6.752693333979E-01,1.168614276033E+01
8,0.5386,3.973903380542E+01,6.685714297475E-01,1.166513914104E+01
8,0.5396,3.958603461632E+01,6.619456647282E-01,1.164413552174E+01
8,0.5406,3.943333326960E+01,6.553911710694E-01,1.162313190245E+01
8,0.5416,3.928092596026E+01,6.489070939765E-01,1.160212828316E+01
8,0.5425,3.912880890501E+01,6.424925909221E-01,1.158112466386E+01
8,0.5435,3.897697834169E+01,6.361468314408E-01,1.156012104457E+01
8,0.5445,3.882543052877E+01,6.298689969286E-01,1.153911742528E+01
8,0.5455,3.867416174478E+01,6.236582804457E-01,1.151811380598E+01
8,0.5465,3.852316828780E+01,6.175138865235E-01,1.149711018669E+01
8,0.5475,3.837244647492E+01,6.114350309754E-01,1.147610656740E+01
8,0.5485,3.822199264173E+01,6.054209407109E-01,1.145510294810E+01
8,0.5495,3.807180314178E+01,5.994708535540E-01,1.143409932881E+01
8,0.5505,3.792187434607E+01,5.935840180643E-01,1.141309570952E+01
8,0.5515,3.777220264251E+01,5.877596933624E-01,1.139209209023E+01
8,0.5526,3.762278443543E+01,5.819971489581E-01,1.137108847093E+01
8,0.5536,3.747361614505E+01,5.762956645819E-01,1.135008485164E+01
8,0.5546,3.732469420696E+01,5.706545300203E-01,1.132908123234E+01
8,0.5556,3.717601507161E+01,5.650730449538E-01,1.130807761305E+01
8,0.5567,3.702757520382E+01,5.595505187978E-01,1.128707399376E+01
8,0.5577,3.687937108221E+01,5.540862705476E-01,1.126607037447E+01
8,0.5588,3.673139919878E+01,5.486796286246E-01,1.124506675517E+01
8,0.5598,3.658365605831E+01,5.433299307276E-01,1.122406313588E+01
8,0.5608,3.643613817790E+01,5.380365236850E-01,1.120305951658E+01
8,0.5619,3.628884208645E+01,5.327987633108E-01,1.118205589729E+01
8,0.5630,3.614176432414E+01,5.276160142635E-01,1.116105227800E+01
8,0.5640,3.599490144196E+01,5.224876499068E-01,1.114004865871E+01
8,0.5651,3.584825000114E+01,5.174130521739E-01,1.111904503941E+01
8,0.5662,3.570180657268E+01,5.123916114338E-01,1.109804142012E+01
8,0.5672,3.555556773683E+01,5.074227263601E-01,1.107703780083E+01
8,0.5683,3.540953008257E+01,5.025058038028E-01,1.105603418153E+01
8,0.5694,3.526369020710E+01,4.976402586617E-01,1.103503056224E+01
8,0.5705,3.511804471534E+01,4.928255137630E-01,1.101402694295E+01
8,0.5716,3.497259021938E+01,4.880609997377E-01,1.099302332365E+01
8,0.5727,3.482732333801E+01,4.833461549026E-01,1.097201970436E+01
8,0.5738,3.468224069613E+01,4.786804251431E-01,1.095101608507E+01
8,0.5749,3.453733892430E+01,4.740632637987E-01,1.093001246577E+01
8,0.5760,3.439261465817E+01,4.694941315503E-01,1.090900884648E+01
8,0.5771,3.424806453797E+01,4.649724963097E-01,1.088800522719E+01
8,0.5782,3.410368520795E+01,4.604978331116E-01,1.086700160789E+01
8,0.5793,3.395947331590E+01,4.560696240064E-01,1.084599798860E+01
8,0.5804,3.381542551256E+01,4.516873579566E-01,1.082499436931E+01
8,0.5816,3.367153845110E+01,4.473505307341E-01,1.080399075001E+01
8,0.5827,3.352780878657E+01,4.430586448197E-01,1.078298713072E+01
8,0.5838,3.338423317537E+01,4.388112093040E-01,1.076198351143E+01
8,0.5850,3.324080827464E+01,4.346077397917E-01,1.074097989213E+01
8,0.5861,3.309753074179E+01,4.304477583053E-01,1.071997627284E+01
8,0.5873,3.295439723385E+01,4.263307931929E-01,1.069897265355E+01
8,0.5884,3.281140440693E+01,4.222563790365E-01,1.067796903425E+01
8,0.5896,3.266854891568E+01,4.182240565618E-01,1.065696541496E+01
8,0.5907,3.252582741266E+01,4.142333725507E-01,1.063596179567E+01
8,0.5919,3.238323654777E+01,4.102838797548E-01,1.061495817637E+01
8,0.5931,3.224077296767E+01,4.063751368105E-01,1.059395455708E+01
8,0.5943,3.209843331515E+01,4.025067081556E-01,1.057295093779E+01
8,0.5955,3.195621422856E+01,3.986781639483E-01,1.055194731849E+01
8,0.5966,3.181411234116E+01,3.948890799867E-01,1.053094369920E+01
8,0.5978,3.167212428051E+01,3.911390376303E-01,1.050994007991E+01
8,0.5990,3.153024666784E+01,3.874276237230E-01,1.048893646062E+01
8,0.6002,3.138847611743E+01,3.837544305179E-01,1.046793284132E+01
8,0.6014,3.124680923590E+01,3.801190556025E-01,1.044692922203E+01
8,0.6027,3.110524262163E+01,3.765211018264E-01,1.042592560273E+01
8,0.6039,3.096377286402E+01,3.729601772300E-01,1.040492198344E+01
8,0.6051,3.082239654288E+01,3.694358949745E-01,1.038391836415E+01
8,0.6063,3.068111022767E+01,3.659478732735E-01,1.036291474486E+01
8,0.6075,3.053991047686E+01,3.624957353255E-01,1.034191112556E+01
8,0.6088,3.039879383718E+01,3.590791092481E-01,1.032090750627E+01
8,0.6100,3.025775684291E+01,3.556976280137E-01,1.029990388697E+01
8,0.6113,3.011679601516E+01,3.523509293857E-01,1.027890026768E+01
8,0.6125,2.997590786107E+01,3.490386558568E-01,1.025789664839E+01
8,0.6138,2.983508887311E+01,3.457604545881E-01,1.023689302910E+01
8,0.6150,2.969433552826E+01,3.425159773495E-01,1.021588940980E+01
8,0.6163,2.955364428724E+01,3.393048804614E-01,1.019488579051E+01
8,0.6176,2.941301159370E+01,3.361268247374E-01,1.017388217122E+01
8,0.6189,2.927243387337E+01,3.329814754287E-01,1.015287855192E+01
8,0.6201,2.913190753326E+01,3.298685021688E-01,1.013187493263E+01
8,0.6214,2.899142896080E+01,3.267875789203E-01,1.011087131334E+01
8,0.6227,2.885099452294E+01,3.237383839222E-01,1.008986769404E+01
8,0.6240,2.871060056527E+01,3.207205996386E-01,1.006886407475E+01
8,0.6253,2.857024341111E+01,3.177339127085E-01,1.004786045546E+01
8,0.6266,2.842991936061E+01,3.147780138967E-01,1.002685683616E+01
8,0.6280,2.828962468972E+01,3.118525980458E-01,1.000585321687E+01
8,0.6293,2.814935564932E+01,3.089573640291E-01,9.984849597575E+00
8,0.6306,2.800910846412E+01,3.060920147051E-01,9.963845978282E+00
8,0.6319,2.786887933174E+01,3.032562568725E-01,9.942842358989E+00
8,0.6333,2.772866442159E+01,3.004498012266E-01,9.921838739696E+00
8,0.6346,2.758845987384E+01,2.976723623167E-01,9.900835120403E+00
8,0.6360,2.744826179834E+01,2.949236585044E-01,9.879831501110E+00
8,0.6373,2.730806627347E+01,2.922034119234E-01,9.858827881817E+00
8,0.6387,2.716786934500E+01,2.895113484396E-01,9.837824262522E+00
8,0.6400,2.702766702493E+01,2.868471976130E-01,9.816820643229E+00
8,0.6414,2.688745529027E+01,2.842106926600E-01,9.795817023936E+00
8,0.6428,2.674723008182E+01,2.816015704175E-01,9.774813404643E+00
8,0.6442,2.660698730287E+01,2.790195713069E-01,9.753809785350E+00
8,0.6456,2.646672281792E+01,2.764644393005E-01,9.732806166058E+00
8,0.6470,2.632643245136E+01,2.739359218875E-01,9.711802546765E+00
8,0.6484,2.618611198604E+01,2.714337700424E-01,9.690798927469E+00
8,0.6498,2.604575716192E+01,2.689577381930E-01,9.669795308176E+00
8,0.6512,2.590536367458E+01,2.665075841910E-01,9.648791688884E+00
8,0.6526,2.576492717375E+01,2.640830692821E-01,9.627788069591E+00
8,0.6540,2.562444326177E+01,2.616839580783E-01,9.606784450298E+00
8,0.6555,2.548390749201E+01,2.593100185302E-01,9.585780831005E+00
8,0.6569,2.534331536724E+01,2.569610219016E-01,9.564777211712E+00
8,0.6584,2.520266233800E+01,2.546367427437E-01,9.543773592417E+00
8,0.6598,2.506194380083E+01,2.523369588714E-01,9.522769973124E+00
8,0.6613,2.492115509653E+01,2.500614513401E-01,9.501766353831E+00
8,0.6627,2.478029150834E+01,2.478100044238E-01,9.480762734538E+00
8,0.6642,2.463934826005E+01,2.455824055943E-01,9.459759115245E+00
8,0.6657,2.449832051406E+01,2.433784455007E-01,9.438755495952E+00
8,0.6672,2.435720336942E+01,2.411979179513E-01,9.417751876659E+00
8,0.6687,2.421599185971E+01,2.390406198954E-01,9.396748257364E+00
8,0.6702,2.407468095101E+01,2.369063514063E-01,9.375744638071E+00
8,0.6717,2.393326553962E+01,2.347949156664E-01,9.354741018778E+00
8,0.6732,2.379174044986E+01,2.327061189519E-01,9.333737399485E+00
8,0.6747,2.365010043172E+01,2.306397706194E-01,9.312733780192E+00
8,0.6762,2.350834015845E+01,2.285956830939E-01,9.291730160899E+00
8,0.6777,2.336645422410E+01,2.265736718570E-01,9.270726541606E+00
8,0.6793,2.322443714092E+01,2.245735554368E-01,9.249722922313E+00
8,0.6808,2.308228333675E+01,2.225951553988E-01,9.228719303018E+00
8,0.6824,2.293998715223E+01,2.206382963377E-01,9.207715683725E+00
8,0.6839,2.279754283801E+01,2.187028058705E-01,9.186712064432E+00
8,0.6855,2.265494455182E+01,2.167885146308E-01,9.165708445139E+00
8,0.6871,2.251218635541E+01,2.148952562636E-01,9.144704825846E+00
8,0.6887,2.236926221146E+01,2.130228674218E-01,9.123701206553E+00
8,0.6903,2.222616598031E+01,2.111711877639E-01,9.102697587260E+00
8,0.6919,2.208289141662E+01,2.093400599517E-01,9.081693967965E+00
8,0.6935,2.193943216592E+01,2.075293296506E-01,9.060690348672E+00
8,0.6951,2.179578176098E+01,2.057388455293E-01,9.039686729379E+00
8,0.6967,2.165193361812E+01,2.039684592619E-01,9.018683110086E+00
8,0.6983,2.150788103337E+01,2.022180255299E-01,8.997679490793E+00
8,0.6999,2.136361717845E+01,2.004874020261E-01,8.976675871500E+00
8,0.7016,2.121913509667E+01,1.987764494582E-01,8.955672252207E+00
8,0.7032,2.107442769863E+01,1.970850315541E-01,8.934668632912E+00
8,0.7049,2.092948775780E+01,1.954130150680E-01,8.913665013619E+00
8,0.7066,2.078430790592E+01,1.937602697861E-01,8.892661394326E+00
8,0.7082,2.063888062824E+01,1.921266685341E-01,8.871657775033E+00
8,0.7099,2.049319825858E+01,1.905120871845E-01,8.850654155740E+00
8,0.7116,2.034725297424E+01,1.889164046638E-01,8.829650536447E+00
8,0.7133,2.020103679064E+01,1.873395029607E-01,8.808646917154E+00
8,0.7150,2.005454155588E+01,1.857812671334E-01,8.787643297859E+00
8,0.7167,1.990775894501E+01,1.842415853171E-01,8.766639678566E+00
8,0.7184,1.976068045411E+01,1.827203487303E-01,8.745636059273E+00
8,0.7202,1.961329739419E+01,1.812174516810E-01,8.724632439980E+00
8,0.7219,1.946560088484E+01,1.797327915706E-01,8.703628820687E+00
8,0.7237,1.931758184761E+01,1.782662688972E-01,8.682625201394E+00
8,0.7254,1.916923099923E+01,1.768177872556E-01,8.661621582101E+00
8,0.7272,1.902053884450E+01,1.753872533353E-01,8.640617962808E+00
8,0.7289,1.887149566901E+01,1.739745769145E-01,8.619614343513E+00
8,0.7307,1.872209153152E+01,1.725796708502E-01,8.598610724220E+00
8,0.7325,1.857231625614E+01,1.712024510631E-01,8.577607104927E+00
8,0.7343,1.842215942417E+01,1.698428365162E-01,8.556603485634E+00
8,0.7361,1.827161036572E+01,1.685007491862E-01,8.535599866341E+00
8,0.7379,1.812065815102E+01,1.671761140258E-01,8.514596247048E+00
8,0.7398,1.796929158144E+01,1.658688589158E-01,8.493592627755E+00
8,0.7416,1.781749918024E+01,1.645789146054E-01,8.472589008460E+00
8,0.7434,1.766526918303E+01,1.633062146368E-01,8.451585389167E+00
8,0.7453,1.751258952790E+01,1.620506952541E-01,8.430581769874E+00
8,0.7471,1.735944784537E+01,1.608122952915E-01,8.409578150581E+00
8,0.7490,1.720583144795E+01,1.595909560381E-01,8.388574531288E+00
8,0.7509,1.705172731954E+01,1.583866210759E-01,8.367570911995E+00
8,0.7528,1.689712210454E+01,1.571992360848E-01,8.346567292702E+00
8,0.7547,1.674200209675E+01,1.560287486112E-01,8.325563673407E+00
8,0.7566,1.658635322809E+01,1.548751077913E-01,8.304560054114E+00
8,0.7585,1.643016105717E+01,1.537382640249E-01,8.283556434821E+00
8,0.7604,1.627341075778E+01,1.526181685874E-01,8.262552815528E+00
8,0.7624,1.611608710733E+01,1.515147731724E-01,8.241549196235E+00
8,0.7643,1.595817447533E+01,1.504280293518E-01,8.220545576942E+00
8,0.7663,1.579965681201E+01,1.493578879394E-01,8.199541957649E+00
8,0.7683,1.564051763723E+01,1.483042982406E-01,8.178538338354E+00
8,0.7702,1.548074002973E+01,1.472672071698E-01,8.157534719061E+00
8,0.7722,1.532030661703E+01,1.462465582104E-01,8.136531099768E+00
8,0.7742,1.515919956602E+01,1.452422901908E-01,8.115527480475E+00
8,0.7762,1.499740057470E+01,1.442543358423E-01,8.094523861182E+00
8,0.7782,1.483489086519E+01,1.432826201004E-01,8.073520241889E+00
8,0.7803,1.467165117855E+01,1.423270581005E-01,8.052516622596E+00
8,0.7823,1.450766177173E+01,1.413875528135E-01,8.031513003303E+00
8,0.7844,1.434290241735E+01,1.404639922508E-01,8.010509384008E+00
8,0.7864,1.417735240683E+01,1.395562461583E-01,7.989505764715E+00
8,0.7885,1.401099055787E+01,1.386641620984E-01,7.968502145422E+00
8,0.7906,1.384379522712E+01,1.377875608004E-01,7.947498526129E+00
8,0.7927,1.367574432941E+01,1.369262306318E-01,7.926494906836E+00
8,0.7948,1.350681536485E+01,1.360799210097E-01,7.905491287543E+00
8,0.7969,1.333698545585E+01,1.352483345333E-01,7.884487668250E+00
8,0.7990,1.316623139611E+01,1.344311175656E-01,7.863484048955E+00
8,0.8012,1.299452971435E+01,1.336278489258E-01,7.842480429662E+00
8,0.8033,1.282185675638E+01,1.328380262779E-01,7.821476810369E+00
8,0.8055,1.264818878934E+01,1.320610496909E-01,7.800473191076E+00
8,0.8077,1.247350213365E+01,1.312962017170E-01,7.779469571783E+00
8,0.8098,1.229777332899E+01,1.305426231602E-01,7.758465952490E+00
8,0.8120,1.212097934240E+01,1.297992834860E-01,7.737462333197E+00
8,0.8143,1.194309782882E+01,1.290649445314E-01,7.716458713902E+00
8,0.8165,1.176410745686E+01,1.283381157912E-01,7.695455094609E+00
8,0.8187,1.158398831617E+01,1.276169990474E-01,7.674451475316E+00
8,0.8210,1.140272242732E+01,1.268994194284E-01,7.653447856023E+00
8,0.8232,1.122029438114E+01,1.261827390620E-01,7.632444236731E+00
8,0.8255,1.103669214215E+01,1.254637482317E-01,7.611440617438E+00
8,0.8278,1.085190806158E+01,1.247385272087E-01,7.590436998145E+00
8,0.8301,1.066594015961E+01,1.240022695049E-01,7.569433378849E+00
8,0.8324,1.047879375600E+01,1.232490538624E-01,7.548429759557E+00
8,0.8347,1.029048355540E+01,1.224715473549E-01,7.527426140264E+00
8,0.8370,1.010103633114E+01,1.216606147754E-01,7.506422520971E+00
8,0.8394,9.910494405251E+00,1.208047987748E-01,7.485418901678E+00
8,0.8418,9.718920199630E+00,1.198896189782E-01,7.464415282385E+00
8,0.8441,9.526402247163E+00,1.188966131354E-01,7.443411663092E+00
8,0.8465,9.333063222308E+00,1.178020033444E-01,7.422408043799E+00
8,0.8489,9.139070812680E+00,1.165748049433E-01,7.401404424504E+00
8,0.8513,8.944652666483E+00,1.151740851215E-01,7.380400805211E+00
8,0.8538,8.750117322529E+00,1.135448846247E-01,7.359397185918E+00
8,0.8562,8.555884161268E+00,1.116119621499E-01,7.338393566625E+00
8,0.8587,8.362527400579E+00,1.092698440645E-01,7.317389947332E+00
8,0.8611,8.170842809910E+00,1.063663004425E-01,7.296386328039E+00
8,0.8636,7.981952885729E+00,1.026734981387E-01,7.275382708746E+00
8,0.8661,7.797480686072E+00,9.783489164584E-02,7.254379089451E+00
8,0.8686,7.619853362939E+00,9.126362337602E-02,7.233375470158E+00
8,0.8712,7.452860826564E+00,8.195823323659E-02,7.212371850865E+00
8,0.8737,7.302677776208E+00,6.833779594782E-02,7.191368231572E+00
8,0.8763,7.178960460944E+00,4.937728080709E-02,7.170364612279E+00
8,0.3997,8.268300197730E+01,6.384605950617E+00,1.571883766464E+01
8,0.4003,8.231083036876E+01,6.289923733988E+00,1.569783404534E+01
8,0.4008,8.194171912148E+01,6.197055162341E+00,1.567683042605E+01
8,0.4013,8.157562208179E+01,6.105955920511E+00,1.565582680676E+01
8,0.4019,8.121249393726E+01,6.016583020191E+00,1.563482318746E+01
8,0.4024,8.085229020067E+01,5.928894753171E+00,1.561381956817E+01
8,0.4030,8.049496719416E+01,5.842850646450E+00,1.559281594888E+01
8,0.4035,8.014048203363E+01,5.758411419151E+00,1.557181232958E+01
8,0.4040,7.978879261326E+01,5.675538941144E+00,1.555080871029E+01
8,0.4046,7.943985759028E+01,5.594196193310E+00,1.552980509100E+01
8,0.4051,7.909363636998E+01,5.514347229376E+00,1.550880147171E+01
8,0.4057,7.875008909087E+01,5.435957139243E+00,1.548779785241E+01
8,0.4062,7.840917661016E+01,5.358992013749E+00,1.546679423312E+01
8,0.4068,7.807086048939E+01,5.283418910802E+00,1.544579061382E+01
8,0.4073,7.773510298037E+01,5.209205822826E+00,1.542478699453E+01
8,0.4079,7.740186701126E+01,5.136321645454E+00,1.540378337524E+01
8,0.4085,7.707111617302E+01,5.064736147432E+00,1.538277975595E+01
8,0.4090,7.674281470596E+01,4.994419941663E+00,1.536177613665E+01
8,0.4096,7.641692748666E+01,4.925344457356E+00,1.534077251736E+01
8,0.4101,7.609342001501E+01,4.857481913225E+00,1.531976889806E+01
8,0.4107,7.577225840161E+01,4.790805291700E+00,1.529876527877E+01
8,0.4113,7.545340935531E+01,4.725288314100E+00,1.527776165948E+01
8,0.4118,7.513684017104E+01,4.660905416734E+00,1.525675804019E+01
8,0.4124,7.482251871788E+01,4.597631727894E+00,1.523575442089E+01
8,0.4130,7.451041342732E+01,4.535443045685E+00,1.521475080160E+01
8,0.4135,7.420049328181E+01,4.474315816685E+00,1.519374718231E+01
8,0.4141,7.389272780349E+01,4.414227115375E+00,1.517274356301E+01
8,0.4147,7.358708704320E+01,4.355154624325E+00,1.515173994372E+01
8,0.4153,7.328354156965E+01,4.297076615096E+00,1.513073632443E+01
8,0.4158,7.298206245887E+01,4.239971929832E+00,1.510973270513E+01
8,0.4164,7.268262128384E+01,4.183819963511E+00,1.508872908584E+01
8,0.4170,7.238519010436E+01,4.128600646835E+00,1.506772546655E+01
8,0.4176,7.208974145711E+01,4.074294429727E+00,1.504672184725E+01
8,0.4182,7.179624834594E+01,4.020882265414E+00,1.502571822796E+01
8,0.4187,7.150468423238E+01,3.968345595067E+00,1.500471460867E+01
8,0.4193,7.121502302626E+01,3.916666332990E+00,1.498371098937E+01
8,0.4199,7.092723907666E+01,3.865826852313E+00,1.496270737008E+01
8,0.4205,7.064130716297E+01,3.815809971200E+00,1.494170375079E+01
8,0.4211,7.035720248614E+01,3.766598939518E+00,1.492070013149E+01
8,0.4217,7.007490066018E+01,3.718177425976E+00,1.489969651220E+01
8,0.4223,6.979437770376E+01,3.670529505706E+00,1.487869289291E+01
8,0.4229,6.951561003206E+01,3.623639648260E+00,1.485768927361E+01
8,0.4235,6.923857444876E+01,3.577492706025E+00,1.483668565432E+01
8,0.4241,6.896324813822E+01,3.532073903024E+00,1.481568203503E+01
8,0.4247,6.868960865781E+01,3.487368824098E+00,1.479467841573E+01
8,0.4253,6.841763393043E+01,3.443363404452E+00,1.477367479644E+01
8,0.4259,6.814730223718E+01,3.400043919543E+00,1.475267117715E+01
8,0.4265,6.787859221018E+01,3.357396975317E+00,1.473166755786E+01
8,0.4271,6.761148282557E+01,3.315409498757E+00,1.471066393856E+01
8,0.4277,6.734595339664E+01,3.274068728754E+00,1.468966031927E+01
8,0.4283,6.708198356712E+01,3.233362207265E+00,1.466865669997E+01
8,0.4290,6.681955330462E+01,3.193277770775E+00,1.464765308068E+01
8,0.4296,6.655864289421E+01,3.153803542022E+00,1.462664946139E+01
8,0.4302,6.629923293212E+01,3.114927922004E+00,1.460564584210E+01
8,0.4308,6.604130431960E+01,3.076639582233E+00,1.458464222280E+01
8,0.4314,6.578483825693E+01,3.038927457245E+00,1.456363860351E+01
8,0.4321,6.552981623751E+01,3.001780737344E+00,1.454263498421E+01
8,0.4327,6.527622004210E+01,2.965188861584E+00,1.452163136492E+01
8,0.4333,6.502403173322E+01,2.929141510969E+00,1.450062774563E+01
8,0.4339,6.477323364964E+01,2.893628601865E+00,1.447962412634E+01
8,0.4346,6.452380840094E+01,2.858640279628E+00,1.445862050704E+01
